id,product_id,designer,seller_id,sku,name,hsn_code,material,color,no_of_components,barcode,short_description,description,tags,gender,occasions,categories,product_url,created_at,updated_at
1846,125646,Siddhant Agrawal,56,sa7029,LOOMED ECLIPSE BLAZER,55132300,"Poly Prada crepe, IndiaPoly Duchess satin, India",NAVY BLUE,1,"sa7029, sa7029xsnavyblue, sa7029snavyblue, sa7029mnavyblue, sa7029lnavyblue, sa7029xlnavyblue, sa70292xlnavyblue, sa70293xlnavyblue, sa70294xlnavyblue, sa70295xlnavyblue",Navy blue blazer with architectural lapels and an asymmetrical hem woven from black cascading strips.,"A navy blue blazer with sharp, architectural lapels that frame the neckline with precision. From the waist, an asymmetrical hem woven in black strips cascades like life emerging from decay, introducing movement and texture to the structured silhouette. The interplay of sharp tailoring and organic, flowing details evokes nature's delicate balance between persistence and transformation, capturing the quiet tension of growth amid shadowed remnants.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Outerwear, Jackets & Blazers",https://thechicindian.com/product-details-sku/sa7029,23-11-2025 11:27,23-11-2025 11:27
1847,125656,Siddhant Agrawal,56,sa7030,SAPPHIRE WILT TROUSER,55132300,"Poly Japanese crepe, India",BLACK,1,"sa7030, sa7030xsblack, sa7030sblack, sa7030mblack, sa7030lblack, sa7030xlblack, sa70302xlblack, sa70303xlblack, sa70304xlblack, sa70305xlblack",Fluid black trousers with hand-embellished shimmering blue sequin bursts.,"A pair of fluid black trousers illuminated with hand-embellished bursts of shimmering blue, reminiscent of blossoms igniting in the night. The sequined constellations scatter across the surface like fleeting traces of vitality, echoing nature's fragile balance between withering and renewal. With every step, the luminous details shift and glimmer, transforming decay into quiet radiance.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Pants & Trousers",https://thechicindian.com/product-details-sku/sa7030,23-11-2025 11:27,23-11-2025 11:27
1848,125666,Siddhant Agrawal,56,sa7031,ROOTED CONSTELLATIONS JACKET,55132300,"Poly Japanese crepe, India",BLACK,1,"sa7031, sa7031xsblack, sa7031sblack, sa7031mblack, sa7031lblack, sa7031xlblack, sa70312xlblack, sa70313xlblack, sa70314xlblack, sa70315xlblack",Cropped sequined jacket with linear vein-like embellishments.,"A cropped jacket drenched in sequins that shimmer like fractured veins of light across a darkened sky. The linear embellishments trace pathways reminiscent of roots breaking through shadow, capturing both fragility and resilience. Its structured silhouette anchors the glimmering surface, where each reflection feels like a pulse-an echo of vitality persisting through decay. Balancing strength with ephemerality, the jacket becomes an emblem of Rooted Veins-where light fractures, scatters, and renews within darkness.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Outerwear, Jackets & Blazers",https://thechicindian.com/product-details-sku/sa7031,23-11-2025 11:27,23-11-2025 11:27
1849,125676,Siddhant Agrawal,56,sa7032,EMBER BLOOM BRALETTE,55132300,"Poly Japanese satin, IndiaPoly Japanese crepe, India",BLACK,1,"sa7032, sa7032xsblack, sa7032sblack, sa7032mblack, sa7032lblack, sa7032xlblack, sa70322xlblack, sa70323xlblack, sa70324xlblack, sa70325xlblack",Sequined bralette shimmering with fragmented light and delicate vein-like texture.,"A sequined bralette that glimmers with fragmented light, its surface tracing delicate veins that shift between shadow and radiance. The interplay of dark and luminous textures evokes a sense of transience-fragility caught in motion, yet rooted in quiet strength. Sculpted in form yet fluid in expression, it embodies the beauty of impermanence, where every shimmer becomes a reminder of renewal.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Resort, Cocktail, Bralette",https://thechicindian.com/product-details-sku/sa7032,23-11-2025 11:27,23-11-2025 11:27
1850,125686,Siddhant Agrawal,56,sa7034,Clestial Decay corset,55132300,"Poly Japanese satin, IndiaPoly banana crepe, India",BLUE,1,"sa7034, sa7034xsblue, sa7034sblue, sa7034mblue, sa7034lblue, sa7034xlblue, sa70342xlblue, sa70343xlblue, sa70344xlblue, sa70345xlblue","Structured blue corset with plunging neckline and dense, hand-embroidered beading.","A structured corset illuminated in tonal blues, its hand-embroidered surface alive with depth and contrast. The plunging neckline brings architectural sharpness, while the dense beading forms organic abstractions that echo the rhythm of veins branching with life. Blue emerges here as a symbol of creation and renewal-an ode to vitality rising from impermanence, sculpted into a silhouette that feels both delicate and commanding.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Corset",https://thechicindian.com/product-details-sku/sa7034,23-11-2025 11:27,23-11-2025 11:27
1851,125696,Siddhant Agrawal,56,sa7035,Coral Fade Blazer,55132300,"Poly Japanese satin, India",BLUE,1,"sa7035, sa7035xsblue, sa7035sblue, sa7035mblue, sa7035lblue, sa7035xlblue, sa70352xlblue, sa70353xlblue, sa70354xlblue, sa70355xlblue","Sharply tailored blue blazer with cascading hand embroidery, beads, and sequins.","A sharply tailored blazer reimagined through organic abstraction, its surface alive with tonal blues that radiate vitality and renewal. The hand embroidery, layered with beads and sequins, cascades like branching veins-delicate yet assertive-infusing the structured form with a sense of movement. The sculpted cut anchors its fluid embellishments, creating a dialogue between resilience and fragility. A statement of creation in motion, the blazer embodies the transformative energy of beginnings.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Outerwear, Jackets & Blazers",https://thechicindian.com/product-details-sku/sa7035,23-11-2025 11:27,23-11-2025 11:27
1852,125706,Siddhant Agrawal,56,sa7036,STONE WHISPER SKIRT,55132300,"100% Cotton denim, India100% Cotton georgette, India",GREY,1,"sa7036, sa7036xsgrey, sa7036sgrey, sa7036mgrey, sa7036lgrey, sa7036xlgrey, sa70362xlgrey, sa70363xlgrey, sa70364xlgrey, sa70365xlgrey","Sculpted grey denim skirt with flowing, cut-over georgette panels.","A sculpted grey denim skirt redefined with flowing panels of cut-over georgette, creating a dialogue between rigidity and softness. The spiraling panel lines echo the rhythm of veins-structured yet organic-symbolizing the passage of time etched in layers. Its architectural form balances raw resilience with quiet fluidity, embodying the tension between permanence and transformation.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Skirts",https://thechicindian.com/product-details-sku/sa7036,23-11-2025 11:27,23-11-2025 11:27
1853,125716,Siddhant Agrawal,56,sa7037,VELDON WHISPER GOWN,55132300,"100% Cotton tulle, India",BLUE,1,"sa7037, sa7037xsblue, sa7037sblue, sa7037mblue, sa7037lblue, sa7037xlblue, sa70372xlblue, sa70373xlblue, sa70374xlblue, sa70375xlblue",Ethereal blue sheer tulle gown with cascading layers and hand-appliqud blooms.,"An ethereal blue gown crafted in cascading layers of sheer tulle, intricately textured with hand-appliqud blooms that mirror nature's rhythm of withering and renewal. The translucent expanse flows with sculptural grace, evoking fragility and resilience in equal measure. Each movement breathes vitality into the garment, transforming decay into a living vision of resurgence.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7037,23-11-2025 11:27,23-11-2025 11:27
1854,125726,Siddhant Agrawal,56,sa7039,WEATHERED INDIGO BUSTIER,55132300,"100% Cotton denim, India",BLUE,1,"sa7039, sa7039xsblue, sa7039sblue, sa7039mblue, sa7039lblue, sa7039xlblue, sa70392xlblue, sa70393xlblue, sa70394xlblue, sa70395xlblue","Sculpted denim bustier with curved panelling and raw, frayed edges.","A structured denim bustier sculpted with curved panelling that traces the body's natural rhythm. The raw, frayed edges unravel with intention, embodying time's gentle erosion while celebrating the beauty found in imperfection. A dialogue between strength and fragility, it stands as a modern relic-where decay becomes a language of renewal.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Bralette",https://thechicindian.com/product-details-sku/sa7039,23-11-2025 11:27,23-11-2025 11:27
1855,125736,Siddhant Agrawal,56,sa7040,WEATHERED INDIGO TROUSER,55132300,"100% Cotton denim, India",BLUE,1,"sa7040, sa7040xsblue, sa7040sblue, sa7040mblue, sa7040lblue, sa7040xlblue, sa70402xlblue, sa70403xlblue, sa70404xlblue, sa70405xlblue","Sculpted super high-waisted denim trousers with curved panelling and raw, fraying edges.","A super high-waisted denim trouser, sculpted with curved panelling that grazes the body like shifting terrains. The raw, fraying edges unravel softly, echoing time's inevitable wear. Cinched with a slender denim tie-belt, it carries a sense of quiet restraint-balancing structure with fragility, and permanence with impermanence.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Bottoms, Pants & Trousers",https://thechicindian.com/product-details-sku/sa7040,23-11-2025 11:27,23-11-2025 11:27
1856,125746,Siddhant Agrawal,56,sa7041,SILVER DUSK BLOOM DRESS,55132300,"Poly Japanese crepe, India",BLACK AND WHITE,1,"sa7041, sa7041xsblackandwhite, sa7041sblackandwhite, sa7041mblackandwhite, sa7041lblackandwhite, sa7041xlblackandwhite, sa70412xlblackandwhite, sa70413xlblackandwhite, sa70414xlblackandwhite, sa70415xlblackandwhite",Corseted mini bodycon dress with white cascading pleats and a bold black embroidered flower.,"A fully corseted mini bodycon dress that sculpts the silhouette with architectural precision. From the waist, white pleats extend into soft drapes that cascade over the form, creating fluid contrast against the structured base. A bold black embroidered flower anchors the front, its tassels falling gracefully to echo the passage of time. A dialogue of structure and fluidity, restraint and release, captured in a single frame.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Dresses",https://thechicindian.com/product-details-sku/sa7041,23-11-2025 11:27,23-11-2025 11:27
1857,125756,Siddhant Agrawal,56,sa7042,GRAPHITE CALM TOP,55132300,"Poly Japanese crepe, Poly Duchess satin, Poly TR suiting, Poly Japanese crepe, IndiaPoly Duchess satin, IndiaPoly TR suiting, India",BLACK AND WHITE,1,"sa7042, sa7042xsblackandwhite, sa7042sblackandwhite, sa7042mblackandwhite, sa7042lblackandwhite, sa7042xlblackandwhite, sa70422xlblackandwhite, sa70423xlblackandwhite, sa70424xlblackandwhite, sa70425xlblackandwhite","Sculptural top with front cutout, pleats, and draped woven panel.","A sculptural top defined by a sharp cutout at the front, where pleats unfurl from a high neck like quiet currents of movement. A draped panel, woven from fine strips of fabric, flows across the form, adding depth and texture to its precise silhouette. At the back, a trail of fabric buttons completes the piece-an understated detail that speaks of discipline and craft. A dialogue between structure and fluidity, fragility and restraint.","Statement making, colour block, beadwork, hand embroidery, wearable art, luxury, chic and bold, Blazer, Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet",Women,"Holiday, Party, date night, sundowner, weddings, red carpet, luxury events, bridal shower, sangeet","Women, Tops, Blouses",https://thechicindian.com/product-details-sku/sa7042,23-11-2025 11:27,23-11-2025 11:27
